participantId	enrollmentState	successfulRatingNeededToEarnIn	timestampOfLastStateChange	timestampOfLastEarnOut
5ECEEEC0D34A19EBE84DBC9BCB4A909BDBDB319D351FAA5136AEF3DFD2AFC09F	newUser	5	1673386315223	1
EA81B53DE691D6940C5D60BC3F4359B22210BE792ED50B16C1FED53C653A7354	newUser	5	1673386315223	1
A692E39E359C5D501C1BCCEC10D3B348F734A4236A15BFA54042930E378CC31F	newUser	5	1670723437363	1
A6C419BD5EAF722581F5F266979011FEDF83989414D4F33D60C515DCA8440F34	earnedIn	5	1673418765527	1
C1FB7DE32F7B3B7CC03B26610042AED0A3DFB36163E31E9B97FC4C9DC471D0DA	newUser	5	1673386315223	1
D14AF5525C41A30AEF2A6C43DFEBC12709F62A8DC5462F212198B2CAC4C4A825	newUser	5	1674165459125	1
FDE6DD9DC79BE0A39DE797C9C70A175AC7B31D5A7E1199BE1E022B89D444E3B5	newUser	5	1664650603990	1
CF3A0195F5BECC80F35507C00EA02B6A72E4F727C458E51C06BDB0CB794D7A6E	newUser	5	1673386315223	1
E7DAC0C64AF8DF37D6758C0853826DD9A644FEE6DDCD49088FB8FC51D460FF4D	earnedIn	5	1673386315223	1
D98A26878C30B251C88BF17BA92063ADF482C237E5DC8B16DB2138D81F0D0BD4	earnedIn	5	1673386315223	1
551DABA9A7FDAE89503BA17B2359386CEE27A6584B48A4E1553A4CBB0881D683	newUser	5	1667448219256	1
B38B5012AC319DE2DC12F908EFA6A9F48E8DD012BC24F80514F70C5EB2541975	newUser	5	1674142603229	1
7CC7276FB392E63C2DBB06651ABBE34AD240E5D0B44CCE789683266FB4A71003	newUser	5	1673386315223	1
88ABA83A5000C235A6409E2714DC6A47AC39BA913A36D617E0A3EFDF99B199B7	newUser	5	1674270303470	1
20FD0A608E3E1DDFA873083571D490FCFD2E100E75486763C748F81C4A7562C6	newUser	5	1666186676509	1
D613B9583FEB26F12A80C4CD728D0699F96805B189F729DC6CF1AF15CE43A194	earnedIn	5	1676453526847	1
1329B541E85FA04D63DA6DE9520DF02D18CD05D660FB16E690E9212C980B1F7F	earnedIn	5	1673832703336	1
EA4D5345704D558FF255296BAA00D6A99D33CE65A374ADA8B1E1CBA8350A94BD	newUser	5	1673386315223	1
C7474794FB68F0ACA18044A9A2C3B73135D7FB0E53F1E41D22A99B3B4A3D77A0	earnedIn	5	1673386315223	1
B51141AABD4C054D6B50EDE70FAB3134625B9F39FC3B9AC1A0484E70F194DCAB	newUser	5	1673386315223	1
7E6331DBF5B3CC260AD155B7335E5D5F3BDAE419057782FD968CFDC5B5126BFF	newUser	5	1673386315223	1
345F6651A111F500A32EFC82AC066ED5C31D0E2CE3A5BE5D4A7E2AA8A89BA016	newUser	5	1673386315223	1
B9753C3AFE857F60EF3CC2F7A2BD3F2F58F2DBB829FFE842634D5CD2B06C8588	newUser	5	1671171774894	1
7445B3F7A4C8D4FF94036CDB1DE5E2951C4CA0035FDF1B3DEDC5CFCCCE5CF4FB	newUser	5	1673386315223	1
2A7545D5548F66D06C4E75691D05324330C2A23325F6AC58E284FBE4C4417F5D	earnedIn	5	1673386315223	1
1F73C297A64A2F4F3A7E1687188BF5A91871544ED17DBD24888409C9D61D6C42	earnedIn	27	1676457099992	1674578958691
996C96679EE15E3D6584291BAD9339C588ABDDBB3807CFBBDC2F6D508E6AD1C8	newUser	5	1673386315223	1
375FFB0A45CB253F59EBDE60A69A6317499A0452C611539DF46DEC03E1D6F963	newUser	5	1673386315223	1
ABF2B624F6D757A462E7E7EC878782F1C654D1C9EDA8D6A735015592C39CE3A6	newUser	5	1673386315223	1
60EC22612C05EE319A6CF05FB2D3848E3BCE9DD564B0E8915E21F1F79F5977B5	newUser	5	1673386315223	1
0F4AD317BFE11BCC8ADF18882788849E230ADC87A974A9A328B7D1DAEEA49900	earnedIn	5	1673386315223	1
CEE97B730F0720AAB40126275520421F00C6918715D7378C8AE92D62E3F2455D	newUser	5	1670610368499	1
4A46D93D900AF8A73C268549B8C3F67F50EE66DCFC7F6684BC592837A84A560F	newUser	5	1672125356073	1
9FC0D05F56B0B128E956E901696BC94D904A72A0844CEC7C2A48F093C1C8EAB4	earnedIn	5	1673386315223	1
4ADB31153121C6AAFB9A196C84D953E2B316DA206CD2ACDDDA684915E0DEB4CE	newUser	5	1673386315223	1
766A41EE0633376AB4AF31CA1EB873DE3F8517099A567E3DC15F667860D8E830	newUser	5	1671082862602	1
2A4169EE19A8A01657FC32ACA31E49627C4645D25E9BB4924CCFEEF066D6E9DD	earnedIn	5	1675884784980	1
1F7DE335FDEC72CBAECDB8CB79601F3871601CA47F6A3BA2A0B7A67EF52BF612	newUser	5	1661978976751	1
BDB4FB1ECFA7D40122E11F8B5A2F68FBEF497824714EDEB8408507FDE30FBBBA	newUser	5	1674242468658	1
371921ACEBF7B94FD080ED456ADD943DE37CA261CDF7ECA8C8B74E437EE589EE	newUser	5	1673386315223	1
82AE0E3B2871DA6854DC8D305813A501DBAC5707A04145B449944FC7F8A63780	earnedIn	5	1673386315223	1
155CF5E998D0DDB3488A7F587D4433D2E0BFCEE477DDAF971964C38AE08EF958	newUser	5	1671193793158	1
B7D3E09B3D323781F583332E0F58F320B6321F79D94A53CDA7B3DF47811AB926	newUser	5	1666762920071	1
06E24DED65DAD60D20052B42357F9D475C725DA284CE7D40E9194948D117A24F	newUser	5	1673386315223	1
AC6D4A0B1BEB92028E78902A7D8F0ED2DD109857F66CD59C5F03E59D379BD866	earnedIn	5	1676595797362	1
95717B01322B92DF9A9A83B607E1B17B014F3AEC80FEC17DF4D15062AEE6CEA7	newUser	5	1673386315223	1
6E4F23F3BFD05EA6D6BF168DA6DDB09B87F819C6FB128FAA7B8F0B6AC54600FF	newUser	5	1673386315223	1
1B0C51F207C48614CB2BA66DA523076872B84660A079B1DC7DE09EF59414F981	newUser	5	1673386315223	1
8619BB9A5F3AFE88822977DA62D1FDA10167C8D7104B4ED6F8046498E6386437	newUser	5	1673386315223	1
781751116F4B022C258A527546C195A2CB1FBE4D70C494D78F3DC0865822D4C2	newUser	5	1673386315223	1
C3DDFC84533DE7D4A1A6C1186AEFD0D1A3100A7761C4FDCE9C7E3F438A5352B7	newUser	5	1673386315223	1
E089C89B780EBE9EDE32B381942AEE71582F0E8BE4D16F4C16753444BBF3DDE6	earnedIn	5	1675045968097	1
A9997E86DA01B21DB47E335882FC5AA1AFB56E1E91964309F7C153AE724613FA	newUser	5	1670723009751	1
6A211B88DF33969F5E15E47070968B7F8D37CC6321434C00730CAD6F20CCC04E	newUser	5	1673386315223	1
949F141BE45B964CD46331F74BDD3AF1E90298F2A843BFEE8D431C8319988F00	newUser	5	1673386315223	1
4B57E7846753AEC3E67BAF4F536BD5ED223B87D23FCE3B131BA71F894752CE76	newUser	5	1675010403245	1
78A549B28DBA865FCC60DF7F4823EB6C10EC5F45611B075195DC80C13B9FAF29	newUser	5	1673386315223	1
819C4C78563A968E039097073B67006E2449D876BC65CD792783F9E65848F53B	newUser	5	1673386315223	1
156BC161F5A0B28730F77EEF1106C0A1D9B7155990B8E686C2939063A3E980E4	newUser	5	1674385029283	1
C19FB75BDCE386B546C8CEF9C9C25D055CD94C873DE39BE776157C16B8DB0CF9	newUser	5	1673386315223	1
B59F3D617E4A4CC54A244CC848F780367084AB5CC54C9D05B0058C63166BC866	earnedIn	5	1673386315223	1
8EF6AEAFB04A19F93BC30674EE6001A9A185C076C865CAA0E904C84D5AD55585	newUser	5	1671215368229	1
AEC54A895CAE88D9CE1B72B2F7F51C4F76FBF652960E556E60042B76E1E8975D	newUser	5	1673386315223	1
3B4EB1D0E258C4B89A9EC493EAE6F7F3338AC86C27926D73FE05A59E86581ADF	earnedIn	5	1673386315223	1
BE61E013A278E45FA5997CC839A77F54BD192BCA92FECB37DCAC2CC51615CB57	newUser	5	1673386315223	1
D0DA3A936FA9FE5336C93A0E726C5728E2F0B3696C6D749922C9160775FFB3C9	newUser	5	1673386315223	1
23B66F68463E62671D7C64DCA0F513FE83298F9CB2D1F3BA01B73E06F2ECA77F	earnedIn	5	1676197872350	1
014AF33BD5AE82F9E45AD56B973BAAC0DD97263A02E33A15B946E7677FFE5193	newUser	5	1673386315223	1
D25A2B506DBF128EC1C18B1AEEE3AA97FFF91741AB302D97F628BBB1491F2F75	newUser	5	1673386315223	1
04CEF54AAE6BB945AFC783E0A08D15FA6D2A6522965233BF55C953D54FFA6E15	earnedIn	5	1675888301692	1
CA34FF1A74B369A930144CC2E35BACA274B72372E79F77317585EBC2E62ABB4A	newUser	5	1671170529575	1
29C6C70BD4FDF5FF15C9DAAFE4066CEA7E56A6F89FBBA23D812507F1B15CAE5E	newUser	5	1673386315223	1
0A10FBF1329029554623E1C7F97CE54FB72799F02E6D7FA828614977A53F372F	newUser	5	1673386315223	1
371067ECA1B707F7AA7AFC3891E6CD255E82BE7EA3053EF744D4D84917CACFAD	newUser	5	1673386315223	1
F08D96617798A1A0F5DBC2B461F919FAD061EE330F6C45BA37C4AA23BBCCDA2E	newUser	5	1673386315223	1
CC95783588556FC7F26CDF2CEB2633032623A59AA2F0515A7BF608AB58CEB8B3	newUser	5	1673386315223	1
EC277A8B5A35D5C20EA88EA4355A80D3E09A316B965ACF88642662947CE6376E	newUser	5	1673386315223	1
8D41FDB957BCD03B0E1109E89C477C7B91F4D62CFC6CC28D3D52CF67C8188592	newUser	5	1673386315223	1
CC22B8FAA365A4B37E8C24BDAE07189154A13E3C9EC6B59EA261B031ADE59F64	newUser	5	1669955943354	1
DBF2B1668AA933F6371C99BEB9D01A6F786A384D5C6B72D81FEEEA2C1779E769	newUser	5	1673386315223	1
F3CBEBF947F555D48F3E9FCC1E86EAAE29DC54B6D9E09B477B4B73E7D274B83E	newUser	5	1667111267130	1
DD8BADE74AC3B0A66AEEB06C02102866635CEC495731A5737F548EC5DEE1F041	newUser	5	1673386315223	1
5E0B82576E8CF60CC70004F1BA4483FE7D2E39F59E374F69CABE332D894D4A5E	newUser	5	1673386315223	1
C82BE8DDF1BF38A2EC99781BA4A3B31D843299D05D38BEB5F783ECDB5AEFEAD8	newUser	5	1673327143456	1
B73F920C3F6B9ECC6E2FCAEE1839420143728D35FBAD036D60EDB35612D69668	newUser	5	1673386315223	1
58B57E4B00589DC36E9359BCB8E573B48DE1932044B63D487F39209A142373A9	newUser	5	1673386315223	1
1BE28C921634EB06FDC92FA3F7D682186FFA7F33D671C15F22CA73DE80C39BDB	newUser	5	1670960508041	1
B0FFDE0F4B05088F64E0DB382F7744B4D10426743C7CAEF5E802B6EC98754BDA	newUser	5	1673386315223	1
FF26CE771ED8D9B65FE3E4E0EF32B75596CCB29BACBB10FC884046C367F0B1A7	newUser	5	1673386315223	1
FADE5C5834737C101BBE4E61AA15AE36220328ADEEB2CCD386B094EF414F4105	newUser	5	1674507077175	1
CBB97FE937766F0C8B6CFE3AF169F52AB737709705AC2E08BBF7477FD2E569D2	newUser	5	1664649209616	1
6CC53B7E910969E824906155AE98D700FA8C9CBBDEA93FAC736BD36CDF9AFCB4	earnedIn	5	1675130552748	1
5297E60AAAF3F5E3066B96E071F0C9F9F8E77516F804C01849EC890C4DDB344F	newUser	5	1673386315223	1
9D0F21A3623B8582B3A80280271E5FB017105D690DE10FC3340407A9E208E041	newUser	5	1673386315223	1
9D390EB854F83929EB0A911AB49E6EF472C688317217AECED9ECCF48822BC7F9	newUser	5	1671251083197	1
5DD804D4C44FA9809DE8A802089F2DF99FF0935F033DA56E035F3E0D17DE2EF3	newUser	5	1667790832730	1
19C4870A026EC5C38FE79E322771CC0CC3E3E39BF92D1D6D6C79937BA5760746	newUser	5	1668751148751	1
A1C5047F8BBFCC0D4011C22DEBB854D7012610EBCF26BB4028359DC76047CD83	newUser	5	1673386315223	1
C819B27C89AFEC817EE7316613D968F04A047C8927A026B16B487806A3D67ECF	newUser	5	1673386315223	1
D13364501979AF4C28114061D3E1BE6171B166B0EE9D2AC69067931906B60F9D	newUser	5	1671320749156	1
AD9B4883424638A35989A3FA9C3570C9C41D615F7A9D4015697AA580F5D19FDD	newUser	5	1673386315223	1
A610DF3F3480C07C1C0BBFB0D7DC7E33D852B6078259A58BB68059C77083F9F4	newUser	5	1667319851540	1
194E362B3341F36F8D7085F9DE0760E391C45A80FED0ADEAD1E174570AB6943E	earnedIn	5	1673386315223	1
4D8C3F68B8BA0CEFF0381B0084E182845BAD0EC042B9863BA9D2419FDBBEDA26	newUser	5	1667457897295	1
325B999059DA2E440CCA14F841AD94915450FF29B8F6FCE66AF6396B0E3C41D7	newUser	5	1673386315223	1
C06714875416D3F7434E19A27D7D36FCEE731AC0B4A07CADD3189F527D5FF376	earnedIn	5	1676381530105	1
73E63E8F82BF0799A51893A92F970CF9279EF52CD1ACA052587891E21D066A0C	newUser	5	1673386315223	1
2368D396DC9026D7ED3C83FABCC65E053CD8AD9F023F71F1A5CCA89E40F625A8	newUser	5	1670887234617	1
672117B3228F29E021D5F30CEF0670F97610C014E2F377F616EF35A32F4D8E33	newUser	5	1667717692045	1
DE20B9CC54BECBF14B931ECA299DFB0B036FC3DF648195823FD7948A52788BD1	earnedIn	5	1673386315223	1
370B90F29F352CA952F7C688455C55B33F1C13566C1C395179FCFD55F66B7F7A	earnedIn	5	1674333115833	1
D985413BEA8F7FE9B9570AA8D701359AE65EF0A892079ED06931DE0DBA4DB7A6	newUser	5	1673386315223	1
0BB7B300D454C7DED9F45AE9D0C7C0FAE16B29A5376C3BD905AE052172A5836A	newUser	5	1674453159118	1
519F6E2CAB9CAB2E65FD30D1BDE9BF220A12263F4EBC4F455459A8F6F6710FCC	newUser	5	1673386315223	1
4020F491BB19388AF04CB5BAB917314B6D0B144E6E481038DD7590D56BE7EAD5	newUser	5	1670775133295	1
B8EF5B23CE890E50ADCB530D4E4645C23F44E101E4DE9AF332E900B0B8C426BD	newUser	5	1669607171394	1
7D1515FBC2E50076A531DA3BA58F258616970A3573812F0967625B32675D0B12	newUser	5	1673386315223	1
6BC6E838E821C505A2ECA634DAC41E077826BC2F971E696762EEA678D72D9841	newUser	5	1673386315223	1
43434AC2C1EDB211DB74A1B6B19F40DB0A4BB556DBFA5C766391591794AADF1B	newUser	5	1667791359499	1
2903B42F3568DDA34A9B9383B1317D9809C727655FCA10ACA082E0D83C6CE0F5	newUser	5	1673386315223	1
22A7159365560B66EA616DA45AA6A4EE54CF16E071D94B2A270F873F792A6CE8	newUser	5	1667490776846	1
CCE67387E2610FE1EC781346EA20026634A182F68B02FE6B45CA060D49DBC069	earnedIn	5	1673386315223	1
FB86CF13B917E4C674C5A05A75EFFF7B7D8A80AD86753226935274310D8FF49F	newUser	5	1664771681959	1
9F296ECF02FC98633E36F82F80461FEDC0CBB40B16766C62D09F200079D84F3D	newUser	5	1672824937019	1
89DBC24EFE2CF11003E7CEA98E1CFA71D85CFF73EFC346A1A79447765FF47D22	earnedIn	5	1675944116349	1
37952ADA925F677C7B304C49B8A91FBDD968B4B97EA6FB40DC9DD52AE22D18CF	newUser	5	1673386315223	1
37BF8D221332AA911C6F19A5117A5518438617CC33A040BF8679B6721940A161	newUser	5	1670820032013	1
83454D110FCB20C386E051F059E6CF1F96BADD0CDDE41F47B0437C9BEA1867B9	newUser	5	1673386315223	1
3143AFD3497949674A2CF92E8259B700B797587D60AB6297F146B3D52709C94B	newUser	5	1673386315223	1
7B6132F1C678F065B194E0D5E0959E81D108312F3204A50E0B8517B1F1802555	newUser	5	1671576672944	1
0194B4A3435561AF893602D87D9E83BBD38A40FBC74B9C93E425414AD121AA9B	earnedIn	5	1676368935607	1
86F90CDC0EEFD7B26C6E31E5AC4BAD299329DE1B0FBC00FE4E0EE8D64B08706E	earnedIn	5	1673386315223	1
9465136F681C07AABC68FBE75210186F01AB8B3527C4D5029D3D7A4AABD6CDDE	newUser	5	1673386315223	1
8D6DFB15D8D35BB42110F027EA1A11020162BE423496271C880186759AA7155F	newUser	5	1673386315223	1
2B7E772CD534625CEEFC7EC6EC9B516550CDA73542D10E3D47573403A8FCEB7E	earnedIn	5	1673386315223	1
E5E66D04259EE34B62A998F7C57B2BB681F0A05ADD549257344E98C110C838EA	newUser	5	1673386315223	1
6D73B93A5269FC7159B01E7C7A1B37F751028C4747B4C53133698C987B214B50	newUser	5	1673386315223	1
CB11DC31EF83A2D22CED54DFCF7A7D1080912C00CF84F8131B73FD25B245A5A1	newUser	5	1673386315223	1
CA1F46343A0B1EA16B29780F4044AF87A62AD575B0BBD82F9F4F397A9D6FA0BF	newUser	5	1673386315223	1
F16B4F7D3125226ED90421CAF6D628F548A826B0DBE50F7D976B79A6E3ADA5D3	earnedIn	5	1673386315223	1
8174918CAB3ED61EB971138F97B127F1E8465E16C5F7DEDBCA0A94C8CF9CD757	newUser	5	1674240178441	1
BBE910AE0DC3F75604129D50E573849394660EE75AC35E936D15226AFD37BD01	newUser	5	1671576672944	1
DFC28834E31F0E55FD7E6258680AC310A1B204C787FD3D073246B2265E1E02F0	newUser	5	1667919224723	1
510739B832C4CE6307C7282CD99D095658E5ADAD406137FB48422327F372B89E	newUser	5	1673386315223	1
BF7EA6F41157C1AE571E6DEE4800CEF47953E2368990E80469FD0E5D4E004307	newUser	5	1661978988639	1
A75FD65C3C55CD44AEAA74F198BF8410A6E01747E6574154AD732DD234DC7E81	newUser	5	1673386315223	1
85C498E7DE651F49862B5120D96CE148F728E547AD6111C2BFF4BDC41FB03C86	newUser	5	1673386315223	1
1334517AF71A08924AA6425146C0B689FC637DEC9C850676B1F52B7DEC84DD83	newUser	5	1671315323900	1
9158BA9CC604A6B802CBAFE0A435DD4711FEA4A5107B7F56C9A37A40F981FC16	earnedIn	5	1673386315223	1
2FE92DEAA417C49A38F2729CE6E79535B2AC153FAC275935F7AED96C22AABF6F	newUser	5	1671576672944	1
84A14B0F908C718CDFA304F3A3DC9F1CB3EDD105C2C7D61CFEB2D868632F219A	newUser	5	1671342226682	1
DF50B890D61217320DF6709B7903415AFCB41064667C61308D85F553CF3DDE0B	newUser	5	1667447898598	1
BE2814F3267E4E1AFDE4E7D3D67B93CFCF92D914D08E42408D86ECFC9A2DB828	earnedIn	5	1674264763697	1
B77842B5CD494F5CDCA67E432EB4D2137F3665D651A6441B9EBE45BB3CF93050	newUser	5	1671173474880	1
94CAF45C17014D669850BA1A89854977D483F7153330DCAA8325C270901BF848	newUser	5	1673386315223	1
9B068EBB3BCB1837B1E8115048AB81F86E0E65E797969CA6B0D54DE1A3A6A8C7	newUser	5	1670872042854	1
4AEEC477B469C51C8EF8729BD39F674F104525AA391FA96EE8BC6D22303A6D85	newUser	5	1673386315223	1
A506CC4754C485F69F3BA2DEDDA33D14B80D89A31031C99D2CC06C476CB79BF5	newUser	5	1673386315223	1
03EECE64ABC9C42306CEC87B9BD07E8B989FCDEFCF009274E00D0F6E338FDEDD	newUser	5	1673386315223	1
84B36808A11105D801AC298614B52A5CAE1F2C0764B395B68D480EBD64DF2B46	newUser	5	1673386315223	1
67B4466359DEDD7C5967648A05F50BE325E651F85974C76EC761354FD46356FC	newUser	5	1673386315223	1
74A14C0D9AE610BBA33B5454B6FDC3E19B64687A0BD8D196349D51047CB48AF6	earnedIn	5	1673832703336	1
ED23AE7402225748540EA0375420A7BE5B6C61518D3329C391BB995A74688C9D	newUser	5	1673386315223	1
98D2DF086F122D0C68E1E67B3750B52763453F8A5C1A1F0883BE88CC2633857B	earnedIn	5	1673386315223	1
7E6A45188B3C467A5178C5F401413B9E4314197CC624716EBB7790EA3392488C	earnedIn	5	1675706564014	1
A97B294DBDEFD73590A3E6E09FB6A9E0F760F67D3FA10A94C2C75E920A1EE7D4	newUser	5	1671196746158	1
8642BBB71C951CAA243E26566CBC2F70ECF312DDB13654DE02DD06B3EE3CC6AF	newUser	5	1673386315223	1
96AA5593C645B9D6B7F9C357AF30C2C810719FB6AA0740DF6CB417E261897956	newUser	5	1670723754670	1
592A6812FD4B6C4B549D58822B2584DE69A78A8F67DDF55FD9FC5467E7F5B161	newUser	5	1673386315223	1
E88DCD43EB7F18B92B18E68B5B0ED263871F551D389DB04AED00C171662DA4A4	newUser	5	1670811662174	1
967B81039CF555BE1B18A25B2FE6F3356BA7E77E47BA7112AB185CDDA1F48C7B	earnedIn	5	1673386315223	1
F4F623E5A235BC161670210E83D2BFBF1665F56866C5116BBF08737EA30A8710	earnedIn	5	1675602122972	1
17F7D613792CEF963CB5BE96765D7B5A3A104185E6A77F506C741C49E2025FEB	earnedIn	5	1674428509896	1
2890004CECEA34B3298307D6C3FED4EF8E2C62F6B21C943D0AF4285031CDB299	newUser	5	1671172281788	1
986A6514B6E667234220DA1674693399766E59F0AC12159678EE87204BD8F1C4	earnedIn	5	1673386315223	1
B562A522F26F3F52D3669F86F00F85898F022BD4F7CC4A707EAF58D870F83E7D	newUser	5	1673386315223	1
998C437A6F979E8B7344330741B3A214D181CF539280CCB2F5CEFBABBBC355C1	newUser	5	1673386315223	1
11F0ED2CC47C39A86C4381E92D8C5F3669033B17AEB2B6EDF20D4D2991224762	newUser	5	1667491831581	1
F6FBBEB7478DBDADF726DDACF8ECD228CEB0D5682980AC68B6D6710C13C6BE2E	newUser	5	1670767391919	1
CCFAC499C63E70120CACB952E8B9247F3D1A2F12008547DF529EA08C5B035070	newUser	5	1665340048378	1
4324D0D0906C0D63CE98F91E07C7262FC22BE3217D8BFFDB1FFB248A4285C3B1	newUser	5	1670723447855	1
A8CF2D84FE06AC75142204965945A315798134AF2044BAE9C1FBFEFFD3F49CCE	newUser	5	1673386315223	1
7007C27151C09A08080622FAA38FB6918DE26480A93ED9CAE99FA42F17D07FC3	newUser	5	1673386315223	1
FA07B9D11F9D4EF33BDB2035DA1FBAD42EF6890FDB4AF87890A22EBA8E364444	earnedIn	5	1673386315223	1
AC479E84E7F862A4DC436A2AE11FFB7BE4DA91F57120E17142F3C36B0EEAA462	earnedIn	5	1673386315223	1
D01267AA43B0761DDD6E0321410A4BBBF5CCFA9B12614C00CA22A7AEA8A0F844	newUser	5	1673386315223	1
2297B345DAA00C0614FC4C7B8EB06D24AAB252CDF40BFD0A8656EDE86FC7EA77	newUser	5	1673386315223	1
EE2F67653A080506AFD1B15BBA232AA1E526B5836406497474AE5784ED296654	earnedIn	5	1673386315223	1
9BD3B9888E0E8204926AB9EF8940486279CBF4AB4C376817F35B71CE71998909	newUser	5	1673386315223	1
5A589079864F8B5CA65A2ACA7B27E270E4CA032297DF9FF281C51F4A8F8D8B2A	newUser	5	1671198780032	1
CE762AEEB6CEF77447650236EF6CE9EA7A2BF4FF7382C8B778D10E406FAEFEF1	newUser	5	1673386315223	1
5C47034D7936C149A53B2121A3ACFEBC7A08A0CE676DF684A59C607CB734327F	newUser	5	1664616081771	1
420335D4EE40DB2D1BC437E3451680A8DE59C078E3DF88D3A874EDF3D9E2952B	newUser	5	1673386315223	1
5D0A94A7A5D95F61978B8E52B8983E1C05550D5B7B5AAB9B4CFC92D0ACEB1707	newUser	5	1674242545923	1
8DFC9E1DC4EAB6F137EE6D3669F168AF3CF489E8C9E84D36BEA4D34986B368EC	newUser	5	1673386315223	1
4DB4E1B97553C8B7F6997EA66DC338B3D386559D80CFCA75B3B54D7C22D84EF5	newUser	5	1670009395103	1
B480A0372D685517A7863916C06D4EC8F2ABB07661C2679D4C6E6660748B1652	newUser	5	1673386315223	1
271AABF818892EC80832E74B4D8DAC62790AE30C51FF182317501473B3AB6E39	newUser	5	1673386315223	1
5C9A033AB6F02DB5D6A51174DE45B3B42C4BD3BC0C43AB0723C38201BEB719EF	newUser	5	1673386315223	1
C24BF2974B36CF06B36F7272C71E7F058D1AF335A39AA55E05BE716C223E8118	newUser	5	1670778056026	1
C5BF110A51843FCDFEDC28000C78973E390852204512FAB4584C4464F56CA7DD	newUser	5	1660991681111	1
C43CAD8388819A1E6E6ED46B38A911B742690C1BA9A4064DCA2C86989704FBF7	newUser	5	1673386315223	1
CAA443A95BAAD00599628303E75B40E53E4CC0D9A2477F444F5D490EE759EFAB	newUser	5	1672235396598	1
6C70631231046367820F8E7BF9D33509D25D538FF9E8B1E46536E2F338016522	earnedIn	5	1674158581652	1
FC81AA8AF30C9FAE861799BAE0CE8E4129830435E44484869C55F6B7E8E6F93E	newUser	5	1673386315223	1
C992A30D1C3D568C2BEE750E86F39933E39341F48A481C45D02918B33967F921	newUser	5	1673386315223	1
906F336A9C27C659DD279E5EB073D8F50B31AC50BDAED7BF8B65C6BC1266BD0A	newUser	5	1673386315223	1
A40B935DF205BF4BAF83CFEB2DC93566B8501C774E922425A410424CCEBF192B	newUser	5	1673386315223	1
8DA71F03886B8EDC0E32AACD0823EDF75D2D6CAE09089B10F7DED736511590CE	newUser	5	1673386315223	1
FD182C2F72CC8166A712826DC24E78A8A70156C97D8540DD9E7BCE56A1197E47	newUser	5	1668517848989	1
3DF40F2F14BB363CB973A4D180F473D815768987FD9D678CFF6A56D21DCB29DD	newUser	5	1673386315223	1
4BB714705709CEA6FFEAA3DEF5365F87FFAD5AED22DFDC350B6DC2E120D5CFDE	newUser	5	1673386315223	1
5BD9B240F1D929DFB639478669EEF4EBD3DBFD06B6E10191EBC677C8DFB56763	newUser	5	1669682859500	1
78F5BC8300631438AE64DE57D885E01324546660453C9433CF7A5E0257308677	newUser	5	1673386315223	1
A459B99AAB22D19D3EE480DB63FA9CECC1268F65AE3DE8CA332D8ED24A5E27C0	newUser	5	1673834543043	1
32AA21833ADA29AA0C7677D6391DDA18FBA43D6FC473C177FF9DBA381751A2AD	newUser	5	1673386315223	1
2EDA9B99F3C73E10E1CD3BD51DBA25BEB308762930E1DF821B3AE561B3CFFFFC	earnedIn	5	1673386315223	1
EE324E53713B71B86EC8589733024686766C983ED513834446ED0B8CE2B8B6D8	earnedIn	5	1673386315223	1
DDA45F05B2FBA8701F42E40A2EE5931F02DBFE9F7D34751383CBC365774C4B58	newUser	5	1673386315223	1
E5829E2688AD3ADEE35B6BB9FA1373E051069848644BCBC53CA82AE5190BCA20	newUser	5	1673386315223	1
553A26357358BE577C84F1112A7D63C9F7266AD5F295A511E749D44E4EB45370	newUser	5	1673386315223	1
453C9D452D2BF3A95DCE75176B0A6293A17910963142D61BB2DE6B28081DC9CD	newUser	5	1671206504599	1
3D38AA4B57B7A6E65E3F029253B4B85340B85FA01C9322DED53AD943F486A79A	newUser	5	1673386315223	1
66DF4A4359A43EAD054655FB7512092CCBD0E3E872838584AF48DF50AF14B43E	newUser	5	1673386315223	1
F0A49EE360FD8A9B56CDBE073C44BB77E9AFA39510CB08252B2FD09A4AE60EA4	newUser	5	1671576672944	1
4287695514CE76CF7891EAC4BE02B258844C96C2F5A6D1C7DF2C75B2076E483F	newUser	5	1667884306785	1
2883836714DF61A48BF9A986041304B49A0B2648ABCCF44000563FC23D7CAEC9	newUser	5	1661978983922	1
E4F2998585E68BBF2BAA1C0B1C7E1EED9B5BD789CDA0506E2721202D73797497	newUser	5	1673386315223	1
7405328C3857158A359BF23FEEB1D064D1D4C9AE57B713541435BC98798057A5	newUser	5	1670724068029	1
C95C1100D52EF4ACC7D787163654F79E2F7AE5E414A59E6136247131C909E924	newUser	5	1673386315223	1
55A03DEE21F8378E635D3D40A4443E6CB6CB63380BABBB9AB76DC71152FB47AF	newUser	5	1673386315223	1
8F30540C98508172BE3BF06627454A65B354CCDC82E8BC3069D02C5E6002F7E5	newUser	5	1673386315223	1
A079E9060D3CC0AEA0513E49FBD97F0F4B799FFC9C38319A2DFB7CF2A901F996	newUser	5	1661978979279	1
831CF25B05186A2370679A77F27B00C751B4271E0E22764ACD9F2B6D2EDA00B9	newUser	5	1671806527158	1
EDD9FD0D793C297C83BD46DA857F8D8E14D781D0189C72978977D4DFEFD3AF4E	earnedIn	5	1673386315223	1
